timestamp,event_type,token,raw_log_line
"2026-09-08 08:06:53,056",POOL_NOT_FOUND,,"2026-09-08 08:06:53,056 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:06:53,057",OTHER,,"2026-09-08 08:06:53,057 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:06:53,328",ERROR,,"2026-09-08 08:06:53,328 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:06:53,329",SCAN_IDLE,,"2026-09-08 08:06:53,329 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:06:58,680",SCAN,,"2026-09-08 08:06:58,680 INFO Pumping candidates: 2"
"2026-09-08 08:06:58,680",PICK,AGENTSORA,"2026-09-08 08:06:58,680 INFO PICK (WL): AGENTSORA 5m=+43.7% B/S=102/13 liq=$49,183"
"2026-09-08 08:06:58,680",OTHER,,"2026-09-08 08:06:58,680 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:07:01,701",MOMENTUM_READING,,"2026-09-08 08:07:01,701 INFO   Reading 2: 5m=+43.7% B/S=102/13 (7.85)"
"2026-09-08 08:07:04,719",MOMENTUM_READING,,"2026-09-08 08:07:04,719 INFO   Reading 3: 5m=+43.7% B/S=102/13 (7.85)"
"2026-09-08 08:07:04,719",MOMENTUM_VERIFIED,,"2026-09-08 08:07:04,719 INFO   ✅ Momentum VERIFIED: 43.7→43.7→43.7 — ENTERING"
"2026-09-08 08:07:04,719",VERIFIED_ENTRY,,"2026-09-08 08:07:04,719 INFO ⚡ VERIFIED ENTRY: AGENTSORA 5m=+43.7% B/S=7.85 — entering now"
"2026-09-08 08:07:38,877",POOL_NOT_FOUND,,"2026-09-08 08:07:38,877 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:07:38,878",OTHER,,"2026-09-08 08:07:38,878 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:07:39,133",ERROR,,"2026-09-08 08:07:39,133 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:07:39,133",SCAN_IDLE,,"2026-09-08 08:07:39,133 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:07:44,485",SCAN,,"2026-09-08 08:07:44,485 INFO Pumping candidates: 3"
"2026-09-08 08:07:44,485",PICK,AGENTSORA,"2026-09-08 08:07:44,485 INFO PICK (WL): AGENTSORA 5m=+39.5% B/S=410/13 liq=$49,787"
"2026-09-08 08:07:44,485",OTHER,,"2026-09-08 08:07:44,485 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:07:47,506",MOMENTUM_READING,,"2026-09-08 08:07:47,506 INFO   Reading 2: 5m=+47.9% B/S=109/13 (8.38)"
"2026-09-08 08:07:50,536",MOMENTUM_READING,,"2026-09-08 08:07:50,536 INFO   Reading 3: 5m=+39.5% B/S=410/13 (31.54)"
"2026-09-08 08:07:50,536",MOMENTUM_VERIFIED,,"2026-09-08 08:07:50,536 INFO   ✅ Momentum VERIFIED: 39.5→47.9→39.5 — ENTERING"
"2026-09-08 08:07:50,536",VERIFIED_ENTRY,,"2026-09-08 08:07:50,536 INFO ⚡ VERIFIED ENTRY: AGENTSORA 5m=+39.5% B/S=31.54 — entering now"
"2026-09-08 08:08:25,685",POOL_NOT_FOUND,,"2026-09-08 08:08:25,685 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:08:25,686",OTHER,,"2026-09-08 08:08:25,686 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:08:25,942",ERROR,,"2026-09-08 08:08:25,942 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:08:25,942",SCAN_IDLE,,"2026-09-08 08:08:25,942 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:08:31,309",SCAN,,"2026-09-08 08:08:31,309 INFO Pumping candidates: 3"
"2026-09-08 08:08:31,309",PICK,AGENTSORA,"2026-09-08 08:08:31,309 INFO PICK (WL): AGENTSORA 5m=+36.1% B/S=1165/14 liq=$50,748"
"2026-09-08 08:08:31,309",OTHER,,"2026-09-08 08:08:31,309 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:08:34,338",MOMENTUM_READING,,"2026-09-08 08:08:34,338 INFO   Reading 2: 5m=+40.8% B/S=770/15 (51.33)"
"2026-09-08 08:08:37,365",MOMENTUM_READING,,"2026-09-08 08:08:37,365 INFO   Reading 3: 5m=+40.8% B/S=770/15 (51.33)"
"2026-09-08 08:08:37,365",MOMENTUM_VERIFIED,,"2026-09-08 08:08:37,365 INFO   ✅ Momentum VERIFIED: 36.1→40.8→40.8 — ENTERING"
"2026-09-08 08:08:37,365",VERIFIED_ENTRY,,"2026-09-08 08:08:37,365 INFO ⚡ VERIFIED ENTRY: AGENTSORA 5m=+40.8% B/S=83.21 — entering now"
"2026-09-08 08:09:11,344",POOL_NOT_FOUND,,"2026-09-08 08:09:11,344 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:09:11,346",OTHER,,"2026-09-08 08:09:11,346 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:09:11,606",ERROR,,"2026-09-08 08:09:11,606 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:09:11,607",SCAN_IDLE,,"2026-09-08 08:09:11,607 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:09:16,965",SCAN,,"2026-09-08 08:09:16,965 INFO Pumping candidates: 3"
"2026-09-08 08:09:16,965",PICK,AGENTSORA,"2026-09-08 08:09:16,965 INFO PICK (WL): AGENTSORA 5m=+33.5% B/S=1628/17 liq=$50,251"
"2026-09-08 08:09:16,965",OTHER,,"2026-09-08 08:09:16,965 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:09:20,256",MOMENTUM_READING,,"2026-09-08 08:09:20,256 INFO   Reading 2: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:23,282",MOMENTUM_READING,,"2026-09-08 08:09:23,282 INFO   Reading 3: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:23,282",WARNING,,"2026-09-08 08:09:23,282 WARNING   Latest reading +18.1% below entry threshold +19.0% — ABORT"
"2026-09-08 08:09:23,282",SKIP,,"2026-09-08 08:09:23,282 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:09:23,282",SCAN_IDLE,,"2026-09-08 08:09:23,282 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:09:28,360",SCAN,,"2026-09-08 08:09:28,360 INFO Pumping candidates: 3"
"2026-09-08 08:09:28,360",PICK,AGENTSORA,"2026-09-08 08:09:28,360 INFO PICK (WL): AGENTSORA 5m=+33.5% B/S=1628/17 liq=$50,251"
"2026-09-08 08:09:28,360",OTHER,,"2026-09-08 08:09:28,360 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:09:31,384",MOMENTUM_READING,,"2026-09-08 08:09:31,384 INFO   Reading 2: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:34,402",MOMENTUM_READING,,"2026-09-08 08:09:34,402 INFO   Reading 3: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:34,402",WARNING,,"2026-09-08 08:09:34,402 WARNING   Latest reading +18.1% below entry threshold +19.0% — ABORT"
"2026-09-08 08:09:34,402",SKIP,,"2026-09-08 08:09:34,402 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:09:34,402",SCAN_IDLE,,"2026-09-08 08:09:34,402 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:09:39,483",SCAN,,"2026-09-08 08:09:39,483 INFO Pumping candidates: 3"
"2026-09-08 08:09:39,483",PICK,AGENTSORA,"2026-09-08 08:09:39,483 INFO PICK (WL): AGENTSORA 5m=+33.5% B/S=1628/17 liq=$50,251"
"2026-09-08 08:09:39,483",OTHER,,"2026-09-08 08:09:39,483 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:09:42,505",MOMENTUM_READING,,"2026-09-08 08:09:42,505 INFO   Reading 2: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:45,522",MOMENTUM_READING,,"2026-09-08 08:09:45,522 INFO   Reading 3: 5m=+18.1% B/S=2023/11 (183.91)"
"2026-09-08 08:09:45,522",WARNING,,"2026-09-08 08:09:45,522 WARNING   Latest reading +18.1% below entry threshold +19.0% — ABORT"
"2026-09-08 08:09:45,522",SKIP,,"2026-09-08 08:09:45,522 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:09:45,522",SCAN_IDLE,,"2026-09-08 08:09:45,522 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:09:50,962",SCAN,,"2026-09-08 08:09:50,962 INFO Pumping candidates: 3"
"2026-09-08 08:09:50,962",PICK,AGENTSORA,"2026-09-08 08:09:50,962 INFO PICK (WL): AGENTSORA 5m=+29.1% B/S=2345/13 liq=$52,642"
"2026-09-08 08:09:50,962",OTHER,,"2026-09-08 08:09:50,962 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:09:53,984",MOMENTUM_READING,,"2026-09-08 08:09:53,984 INFO   Reading 2: 5m=+29.1% B/S=2345/13 (180.38)"
"2026-09-08 08:09:57,003",MOMENTUM_READING,,"2026-09-08 08:09:57,003 INFO   Reading 3: 5m=+29.1% B/S=2345/13 (180.38)"
"2026-09-08 08:09:57,003",MOMENTUM_VERIFIED,,"2026-09-08 08:09:57,003 INFO   ✅ Momentum VERIFIED: 29.1→29.1→29.1 — ENTERING"
"2026-09-08 08:09:57,003",VERIFIED_ENTRY,,"2026-09-08 08:09:57,003 INFO ⚡ VERIFIED ENTRY: AGENTSORA 5m=+29.1% B/S=180.38 — entering now"
"2026-09-08 08:10:31,798",POOL_NOT_FOUND,,"2026-09-08 08:10:31,798 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:10:31,799",OTHER,,"2026-09-08 08:10:31,799 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:10:32,051",ERROR,,"2026-09-08 08:10:32,051 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:10:32,051",SCAN_IDLE,,"2026-09-08 08:10:32,051 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:10:37,438",SCAN,,"2026-09-08 08:10:37,438 INFO Pumping candidates: 2"
"2026-09-08 08:10:37,438",SCAN_TEST,PTP,"2026-09-08 08:10:37,438 INFO Testing PTP 5m=+76.9%..."
"2026-09-08 08:10:38,728",PICK,PTP,"2026-09-08 08:10:38,728 INFO PICK (new/pons): PTP"
"2026-09-08 08:10:38,729",OTHER,,"2026-09-08 08:10:38,729 INFO ⏱ PRE-ENTRY: Studying PTP momentum... (3 readings, 6s)"
"2026-09-08 08:10:41,749",MOMENTUM_READING,,"2026-09-08 08:10:41,749 INFO   Reading 2: 5m=+76.9% B/S=126/66 (1.91)"
"2026-09-08 08:10:44,768",MOMENTUM_READING,,"2026-09-08 08:10:44,768 INFO   Reading 3: 5m=+76.9% B/S=126/66 (1.91)"
"2026-09-08 08:10:44,768",MOMENTUM_VERIFIED,,"2026-09-08 08:10:44,768 INFO   ✅ Momentum VERIFIED: 76.9→76.9→76.9 — ENTERING"
"2026-09-08 08:10:44,768",VERIFIED_ENTRY,,"2026-09-08 08:10:44,768 INFO ⚡ VERIFIED ENTRY: PTP 5m=+76.9% B/S=1.91 — entering now"
"2026-09-08 08:11:19,823",POOL_NOT_FOUND,,"2026-09-08 08:11:19,823 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:11:19,824",OTHER,,"2026-09-08 08:11:19,824 INFO PRE-BUY: No pool for PTP — DexScreener-only mode"
"2026-09-08 08:11:20,081",ERROR,,"2026-09-08 08:11:20,081 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:11:20,081",SCAN_IDLE,,"2026-09-08 08:11:20,081 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:11:25,462",SCAN,,"2026-09-08 08:11:25,462 INFO Pumping candidates: 1"
"2026-09-08 08:11:25,463",PICK,PTP,"2026-09-08 08:11:25,463 INFO PICK (WL): PTP 5m=+40.6% B/S=130/88 liq=$27,815"
"2026-09-08 08:11:25,463",OTHER,,"2026-09-08 08:11:25,463 INFO ⏱ PRE-ENTRY: Studying PTP momentum... (3 readings, 6s)"
"2026-09-08 08:11:28,496",MOMENTUM_READING,,"2026-09-08 08:11:28,496 INFO   Reading 2: 5m=+121.0% B/S=148/81 (1.83)"
"2026-09-08 08:11:31,526",MOMENTUM_READING,,"2026-09-08 08:11:31,526 INFO   Reading 3: 5m=+121.0% B/S=148/81 (1.83)"
"2026-09-08 08:11:31,526",MOMENTUM_VERIFIED,,"2026-09-08 08:11:31,526 INFO   ✅ Momentum VERIFIED: 40.6→121.0→121.0 — ENTERING"
"2026-09-08 08:11:31,526",VERIFIED_ENTRY,,"2026-09-08 08:11:31,526 INFO ⚡ VERIFIED ENTRY: PTP 5m=+121.0% B/S=1.48 — entering now"
"2026-09-08 08:12:06,073",POOL_NOT_FOUND,,"2026-09-08 08:12:06,073 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:12:06,074",OTHER,,"2026-09-08 08:12:06,074 INFO PRE-BUY: No pool for PTP — DexScreener-only mode"
"2026-09-08 08:12:06,328",ERROR,,"2026-09-08 08:12:06,328 ERROR Not enough ETH: 0.001589"
"2026-09-08 08:12:06,328",SCAN_IDLE,,"2026-09-08 08:12:06,328 INFO Waiting for a pump... (scanning every 5s)"
"2026-09-08 08:12:11,703",SCAN,,"2026-09-08 08:12:11,703 INFO Pumping candidates: 1"
"2026-09-08 08:12:11,703",PICK,PTP,"2026-09-08 08:12:11,703 INFO PICK (WL): PTP 5m=+49.8% B/S=143/95 liq=$28,704"
"2026-09-08 08:12:11,703",OTHER,,"2026-09-08 08:12:11,703 INFO ⏱ PRE-ENTRY: Studying PTP momentum... (3 readings, 6s)"
"2026-09-08 08:12:14,725",MOMENTUM_READING,,"2026-09-08 08:12:14,725 INFO   Reading 2: 5m=+49.8% B/S=143/95 (1.51)"
"2026-09-08 08:12:17,745",MOMENTUM_READING,,"2026-09-08 08:12:17,745 INFO   Reading 3: 5m=+49.8% B/S=143/95 (1.51)"
"2026-09-08 08:12:17,745",MOMENTUM_VERIFIED,,"2026-09-08 08:12:17,745 INFO   ✅ Momentum VERIFIED: 49.8→49.8→49.8 — ENTERING"
"2026-09-08 08:12:17,745",VERIFIED_ENTRY,,"2026-09-08 08:12:17,745 INFO ⚡ VERIFIED ENTRY: PTP 5m=+49.8% B/S=1.51 — entering now"
"2026-09-08 08:12:51,771",POOL_NOT_FOUND,,"2026-09-08 08:12:51,771 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:12:51,772",OTHER,,"2026-09-08 08:12:51,772 INFO PRE-BUY: No pool for PTP — DexScreener-only mode"
"2026-09-08 08:12:52,057",POSITION_CAP,,"2026-09-08 08:12:52,057 INFO POSITION CAP: $191 → $43 (0.15% of $28432 liq)"
"2026-09-08 08:12:52,057",OTHER,,"2026-09-08 08:12:52,057 INFO   SLIPPAGE FALLBACK (liq-based, 10x safety): $43 into $28432 liq → est 1.5%"
"2026-09-08 08:12:52,058",OTHER,,"2026-09-08 08:12:52,058 INFO   SLIPPAGE est 1.5% OK — proceeding (post-buy -12% safety active)"
"2026-09-08 08:12:53,369",HONEYPOT_CHECK,,"2026-09-08 08:12:53,369 INFO   HONEYPOT CHECK: Pons buy estimate_gas OK (273130 gas)"
"2026-09-08 08:12:54,685",HONEYPOT_CHECK,,"2026-09-08 08:12:54,685 INFO   HONEYPOT CHECK: Pons sell estimate_gas OK (264784 gas) — SAFE"
"2026-09-08 08:12:54,685",BUY_ATTEMPT,PTP,"2026-09-08 08:12:54,685 INFO BUY PTP with 0.017295 ETH ($42.65)"
"2026-09-08 08:12:55,477",TX_DETAIL,,"2026-09-08 08:12:55,477 INFO   amountOutMin: 440786 tokens (449782 expected, 2% tolerance)"
"2026-09-08 08:12:58,956",BUY_FILLED,PTP,"2026-09-08 08:12:58,956 INFO BOUGHT PTP: 480,158 tokens"
"2026-09-08 08:13:01,708",FILL_CHECK,,"2026-09-08 08:13:01,708 INFO Fill: $0.00008882 vs market: $0.00009482 (+6.8%)"
"2026-09-08 08:13:01,977",ENTRY_CONFIRMED,PTP,"2026-09-08 08:13:01,977 INFO POSITION: PTP 480,158 tokens @ $0.00008882"
"2026-09-08 08:13:01,977",FAST_MONITOR,,"2026-09-08 08:13:01,977 INFO FAST MONITOR: No pool found — DexScreener-only mode for PTP"
"2026-09-08 08:13:33,158",TICK_OBSERVATION,PTP,"2026-09-08 08:13:33,158 INFO R0 PTP $0.00008916 PnL=+0.4% 5m=+19.1% B/S=127/107 Peak=-6.0% Trail=7% Val=$42.81 Tot=$198.66"
"2026-09-08 08:14:06,442",TICK_OBSERVATION,PTP,"2026-09-08 08:14:06,442 INFO R0 PTP $0.00008642 PnL=-2.7% 5m=+15.4% B/S=140/116 Peak=-8.9% Trail=7% Val=$41.50 Tot=$93.20"
"2026-09-08 08:14:39,083",TICK_OBSERVATION,PTP,"2026-09-08 08:14:39,083 INFO R0 PTP $0.00009430 PnL=+6.2% 5m=+25.9% B/S=156/119 Peak=-0.5% Trail=7% Val=$45.28 Tot=$96.98"
"2026-09-08 08:15:13,254",TICK_OBSERVATION,PTP,"2026-09-08 08:15:13,254 INFO R0 PTP $0.00010350 PnL=+16.5% 5m=+20.6% B/S=130/93 Peak=-0.0% Trail=7% Val=$49.70 Tot=$101.40"
"2026-09-08 08:15:17,304",EXIT_TRIGGER_HARD_TP,,"2026-09-08 08:15:17,304 INFO 🎯 HARD TP HIT on PTP at PnL=+25.3% — LOCKING PROFIT"
"2026-09-08 08:15:17,304",EXIT_TRIGGER_HARD_TP,PTP,"2026-09-08 08:15:17,304 WARNING 💰 TAKE PROFIT +25.3% ≥ +25.0% on PTP PnL=+25.3%. Selling..."
"2026-09-08 08:15:19,567",SELL_ATTEMPT,PTP,"2026-09-08 08:15:19,567 INFO SELL PTP (480,158 tokens)"
"2026-09-08 08:15:19,567",TX_DETAIL,amountOutMin,"2026-09-08 08:15:19,567 INFO   SELL amountOutMin: 0.010836 ETH ($26.72) — 50% floor"
"2026-09-08 08:15:21,945",SELL_FILLED,PTP,"2026-09-08 08:15:21,945 INFO SOLD PTP → 0.041166 ETH ($101.51) [50% floor]"
"2026-09-08 08:15:22,194",EXIT_CONFIRMED,,"2026-09-08 08:15:22,194 INFO Exit #1 — $101.51 (PnL +25.3%)"
"2026-09-08 08:15:22,194",OTHER,,"2026-09-08 08:15:22,194 INFO 🔓 No cooldown for PTP (winning exit — re-entry allowed)"
"2026-09-08 08:15:27,544",SCAN,,"2026-09-08 08:15:27,544 INFO Pumping candidates: 1"
"2026-09-08 08:15:27,544",PICK,PTP,"2026-09-08 08:15:27,544 INFO PICK (WL): PTP 5m=+29.7% B/S=167/127 liq=$30,725"
"2026-09-08 08:15:27,544",OTHER,,"2026-09-08 08:15:27,544 INFO ⏱ PRE-ENTRY: Studying PTP momentum... (3 readings, 6s)"
"2026-09-08 08:15:30,565",MOMENTUM_READING,,"2026-09-08 08:15:30,565 INFO   Reading 2: 5m=+29.7% B/S=167/127 (1.31)"
"2026-09-08 08:15:33,600",MOMENTUM_READING,,"2026-09-08 08:15:33,600 INFO   Reading 3: 5m=+29.7% B/S=167/127 (1.31)"
"2026-09-08 08:15:33,600",MOMENTUM_VERIFIED,,"2026-09-08 08:15:33,600 INFO   ✅ Momentum VERIFIED: 29.7→29.7→29.7 — ENTERING"
"2026-09-08 08:15:33,601",VERIFIED_ENTRY,,"2026-09-08 08:15:33,601 INFO ⚡ VERIFIED ENTRY: PTP 5m=+29.7% B/S=1.31 — entering now"
"2026-09-08 08:16:09,040",POOL_NOT_FOUND,,"2026-09-08 08:16:09,040 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 19 pools) — DexScreener-only"
"2026-09-08 08:16:09,041",OTHER,,"2026-09-08 08:16:09,041 INFO PRE-BUY: No pool for PTP — DexScreener-only mode"
"2026-09-08 08:16:09,311",POSITION_CAP,,"2026-09-08 08:16:09,311 INFO POSITION CAP: $94 → $45 (0.15% of $30168 liq)"
"2026-09-08 08:16:09,311",OTHER,,"2026-09-08 08:16:09,311 INFO   SLIPPAGE FALLBACK (liq-based, 10x safety): $45 into $30168 liq → est 1.5%"
"2026-09-08 08:16:09,311",OTHER,,"2026-09-08 08:16:09,311 INFO   SLIPPAGE est 1.5% OK — proceeding (post-buy -12% safety active)"
"2026-09-08 08:16:10,572",HONEYPOT_CHECK,,"2026-09-08 08:16:10,572 INFO   HONEYPOT CHECK: Pons buy estimate_gas OK (273163 gas)"
"2026-09-08 08:16:11,851",HONEYPOT_CHECK,,"2026-09-08 08:16:11,851 INFO   HONEYPOT CHECK: Pons sell estimate_gas OK (265679 gas) — SAFE"
"2026-09-08 08:16:11,851",BUY_ATTEMPT,PTP,"2026-09-08 08:16:11,851 INFO BUY PTP with 0.018351 ETH ($45.25)"
"2026-09-08 08:16:12,652",TX_DETAIL,,"2026-09-08 08:16:12,652 INFO   amountOutMin: 412534 tokens (420953 expected, 2% tolerance)"
"2026-09-08 08:16:15,161",BUY_REVERTED,,"2026-09-08 08:16:15,161 ERROR BUY PTP REVERTED"
"2026-09-08 08:16:15,161",OTHER,,"2026-09-08 08:16:15,161 INFO BUY FAILED for PTP — attempt 1/2"
"2026-09-08 08:16:20,509",SCAN,,"2026-09-08 08:16:20,509 INFO Pumping candidates: 2"
"2026-09-08 08:16:20,509",SCAN_TEST,MOO,"2026-09-08 08:16:20,509 INFO Testing MOO 5m=+39.8%..."
"2026-09-08 08:16:29,128",OTHER,,"2026-09-08 08:16:29,128 INFO   0x5d609535: V3 fee=100 VERIFIED (output=1334791087472235507666 for 0.0001 ETH)"
"2026-09-08 08:16:29,128",PICK,MOO,"2026-09-08 08:16:29,128 INFO PICK (new/v3): MOO fee=v3_100"
"2026-09-08 08:16:29,128",OTHER,,"2026-09-08 08:16:29,128 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:16:32,145",MOMENTUM_READING,,"2026-09-08 08:16:32,145 INFO   Reading 2: 5m=+39.8% B/S=79/50 (1.58)"
"2026-09-08 08:16:35,163",MOMENTUM_READING,,"2026-09-08 08:16:35,163 INFO   Reading 3: 5m=+39.8% B/S=79/50 (1.58)"
"2026-09-08 08:16:35,163",MOMENTUM_VERIFIED,,"2026-09-08 08:16:35,163 INFO   ✅ Momentum VERIFIED: 39.8→39.8→39.8 — ENTERING"
"2026-09-08 08:16:35,163",VERIFIED_ENTRY,,"2026-09-08 08:16:35,163 INFO ⚡ VERIFIED ENTRY: MOO 5m=+39.8% B/S=1.58 — entering now"
"2026-09-08 08:16:39,721",POOL_FOUND,,"2026-09-08 08:16:39,721 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:16:39,721",OTHER,,"2026-09-08 08:16:39,721 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:16:42,799",SLIPPAGE_CHECK,,"2026-09-08 08:16:42,799 INFO   SLIPPAGE CHECK (V3): fill=$0.00019020 vs market=$0.00015040 = +26.5%"
"2026-09-08 08:16:42,799",WARNING,,"2026-09-08 08:16:42,799 WARNING   SLIPPAGE 26.5% > 2.0% MAX — REJECT MOO"
"2026-09-08 08:16:42,799",SKIP,,"2026-09-08 08:16:42,799 INFO SKIP MOO — slippage too high (26.5%)"
"2026-09-08 08:16:47,890",SCAN,,"2026-09-08 08:16:47,890 INFO Pumping candidates: 2"
"2026-09-08 08:16:47,891",PICK,MOO,"2026-09-08 08:16:47,891 INFO PICK (cached): MOO 5m=+39.8% route=v3_100"
"2026-09-08 08:16:47,891",OTHER,,"2026-09-08 08:16:47,891 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:16:50,915",MOMENTUM_READING,,"2026-09-08 08:16:50,915 INFO   Reading 2: 5m=+58.4% B/S=90/55 (1.64)"
"2026-09-08 08:16:53,950",MOMENTUM_READING,,"2026-09-08 08:16:53,950 INFO   Reading 3: 5m=+58.4% B/S=90/55 (1.64)"
"2026-09-08 08:16:53,950",MOMENTUM_VERIFIED,,"2026-09-08 08:16:53,950 INFO   ✅ Momentum VERIFIED: 39.8→58.4→58.4 — ENTERING"
"2026-09-08 08:16:53,950",VERIFIED_ENTRY,,"2026-09-08 08:16:53,950 INFO ⚡ VERIFIED ENTRY: MOO 5m=+58.4% B/S=1.58 — entering now"
"2026-09-08 08:16:58,504",POOL_FOUND,,"2026-09-08 08:16:58,504 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:16:58,504",OTHER,,"2026-09-08 08:16:58,504 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:17:01,863",SLIPPAGE_CHECK,,"2026-09-08 08:17:01,863 INFO   SLIPPAGE CHECK (V3): fill=$0.00018741 vs market=$0.00017040 = +10.0%"
"2026-09-08 08:17:01,863",WARNING,,"2026-09-08 08:17:01,863 WARNING   SLIPPAGE 10.0% > 2.0% MAX — REJECT MOO"
"2026-09-08 08:17:01,863",SKIP,,"2026-09-08 08:17:01,863 INFO SKIP MOO — slippage too high (10.0%)"
"2026-09-08 08:17:07,219",SCAN,,"2026-09-08 08:17:07,219 INFO Pumping candidates: 2"
"2026-09-08 08:17:07,219",PICK,PTP,"2026-09-08 08:17:07,219 INFO PICK (WL): PTP 5m=+52.6% B/S=141/101 liq=$32,406"
"2026-09-08 08:17:07,220",OTHER,,"2026-09-08 08:17:07,220 INFO ⏱ PRE-ENTRY: Studying PTP momentum... (3 readings, 6s)"
"2026-09-08 08:17:10,239",MOMENTUM_READING,,"2026-09-08 08:17:10,239 INFO   Reading 2: 5m=+34.5% B/S=124/87 (1.43)"
"2026-09-08 08:17:13,257",MOMENTUM_READING,,"2026-09-08 08:17:13,257 INFO   Reading 3: 5m=+34.5% B/S=124/87 (1.43)"
"2026-09-08 08:17:13,257",MOMENTUM_VERIFIED,,"2026-09-08 08:17:13,257 INFO   ✅ Momentum VERIFIED: 52.6→34.5→34.5 — ENTERING"
"2026-09-08 08:17:13,258",VERIFIED_ENTRY,,"2026-09-08 08:17:13,258 INFO ⚡ VERIFIED ENTRY: PTP 5m=+34.5% B/S=1.40 — entering now"
"2026-09-08 08:17:49,567",POOL_NOT_FOUND,,"2026-09-08 08:17:49,567 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:17:49,568",OTHER,,"2026-09-08 08:17:49,568 INFO PRE-BUY: No pool for PTP — DexScreener-only mode"
"2026-09-08 08:17:49,846",POSITION_CAP,,"2026-09-08 08:17:49,846 INFO POSITION CAP: $94 → $48 (0.15% of $31849 liq)"
